full_event_name,count
Microsoft.Windows.Security.Kerberos.LogonUserStop_Aggregate,40
Microsoft.Windows.Security.Kerberos.NtlmFallback_Aggregate,35
Microsoft.Windows.Security.LUA.ConsentUILaunched,123
Microsoft.Windows.Security.LUA.LUASettings,3
Microsoft.Windows.Security.LsaSrv.ArsoAllowedOnDevice,13
Microsoft.Windows.Security.LsaSrv.ArsoConfiguration,13
Microsoft.Windows.Security.LsaSrv.ArsoIsDeviceManaged,13
Microsoft.Windows.Security.LsaSrv.ArsoLocateLogonSessionWithSid,13
Microsoft.Windows.Security.LsaSrv.ArsoLocateLogonSessionWithSidValidityCheck,56
Microsoft.Windows.Security.LsaSrv.ArsoNotifyUserLogon,35
Microsoft.Windows.Security.LsaSrv.ArsoUserLoggedOff,14
Microsoft.Windows.Security.LsaSrv.CredManCredFileLoadFailure,9
Microsoft.Windows.Security.LsaSrv.NullTargetNtlmFallback,6
Microsoft.Windows.Security.Mpr.WNetRestoreSingleConnectionWFailure,1
Microsoft.Windows.Security.NGC.CredProv.GetSerialization,22
Microsoft.Windows.Security.NGC.CredProv.InitializationContext,25
Microsoft.Windows.Security.NGC.CredProv.PaintedPinTiles,24
Microsoft.Windows.Security.NGC.CredProv.SerializeResponseInternal,16
Microsoft.Windows.Security.NGC.CredProv.ShouldShowNegoCredential,2
Microsoft.Windows.Security.NGC.CryptNgc.NgcCreateContainer,8
Microsoft.Windows.Security.NGC.CryptNgc.NgcCreateUserIdKey,6
Microsoft.Windows.Security.NGC.CryptNgc.NgcDeleteUserIdKey,6
Microsoft.Windows.Security.NGC.CryptNgc.NgcGetKeyAttestationForUserIdKey,6
Microsoft.Windows.Security.NGC.CryptNgc.NgcPackAuthBuffer,18
Microsoft.Windows.Security.NGC.CryptNgc.NgcQueryEnabled,145
Microsoft.Windows.Security.NGC.CryptNgc.PolicyManager.GetManagedPolicy,356
Microsoft.Windows.Security.NGC.CryptNgc.PolicyManager.QueryIsNgcEnabled,290
Microsoft.Windows.Security.NGC.CryptNgc.SignWithUserIdKey,6
Microsoft.Windows.Security.NGC.KeyStaging.NgcPregenKey,20
Microsoft.Windows.Security.NGC.KspSvc.AssociateUserWithSessionAndContext,63
Microsoft.Windows.Security.NGC.KspSvc.CredUIInvoked,2
Microsoft.Windows.Security.NGC.KspSvc.KspCreatePersistedKey,13
Microsoft.Windows.Security.NGC.KspSvc.KspDecrypt,15
Microsoft.Windows.Security.NGC.KspSvc.KspDeleteKey,3
Microsoft.Windows.Security.NGC.KspSvc.KspEnumAlgorithms,10
Microsoft.Windows.Security.NGC.KspSvc.KspEnumKeys,1843
Microsoft.Windows.Security.NGC.KspSvc.KspExportKey,60
Microsoft.Windows.Security.NGC.KspSvc.KspFinalizeKey,2
Microsoft.Windows.Security.NGC.KspSvc.KspOpenKey,4444
Microsoft.Windows.Security.NGC.KspSvc.KspOpenStorageProvider,2092
Microsoft.Windows.Security.NGC.KspSvc.KspSignHash,3
Microsoft.Windows.Security.NGC.KspSvc.NgcContainerCacheEntryState,12
Microsoft.Windows.Security.NGC.KspSvc.NgcFirstOptInAgain,1
Microsoft.Windows.Security.NGC.KspSvc.PerformLocalOperationWithGesture,41
Microsoft.Windows.Security.NGC.KspSvc.PerformOperationWithGestureCacheUsed,18
Microsoft.Windows.Security.NGC.KspSvc.PerformOperationWithGestureTicketProvided,18
Microsoft.Windows.Security.NGC.KspSvc.PromptForGesture,5
Microsoft.Windows.Security.NGC.KspSvc.RemoveUserWithSessionOrContext,7
Microsoft.Windows.Security.NGC.KspSvc.UserCacheEntryState,106
Microsoft.Windows.Security.NGC.KspSvc.VerifyAndFixCtnrSvcAppDirectoryAcl,54
Microsoft.Windows.Security.NGC.Local.NgcLocalAddCredentialMeasure,2
Microsoft.Windows.Security.NGC.Local.NgcLocalRemoveCredentialMeasure,18
Microsoft.Windows.Security.NGC.NgcCtnr.ContainerLoad,31
Microsoft.Windows.Security.NGC.NgcCtnr.CreatePassportKey,3
Microsoft.Windows.Security.NGC.NgcCtnr.GetSoftLockoutInfo,84
Microsoft.Windows.Security.NGC.NgcCtnr.PinPolicyRules.ValidatePin,22
Microsoft.Windows.Security.NGC.NgcCtnr.SoftLockoutCounterUpdated,11
Microsoft.Windows.Security.NGC.NgcCtnrSvc.AuthenticateGesture,14
Microsoft.Windows.Security.NGC.NgcCtnrSvc.PolicyManager.GetManagedPolicy,70
Microsoft.Windows.Security.NGC.NgcCtnrSvc.ResetContainerLockout,6
Microsoft.Windows.Security.NGC.NgcCtnrSvc.RsaDecryptWithPkcs1,30
Microsoft.Windows.Security.NGC.NgcCtnrSvc.RsaSignWithPkcs1,6
Microsoft.Windows.Security.Ntlm.HardcodedNtlmCall_Aggregate,122
Microsoft.Windows.Security.Ntlm.LocalSAMLogon_Aggregate,60
Microsoft.Windows.Security.Ntlm.LogonUserStop_Aggregate,71
Microsoft.Windows.Security.Ntlm.MsvpCheckSSOPolicy_Aggregate,17
Microsoft.Windows.Security.PasswordlessPolicy.IsAccountPasswordless,112
Microsoft.Windows.Security.Pku2u.Pku2uExchangeMetaData,25
Microsoft.Windows.Security.Pku2u.Pku2uQueryMetaData,115
Microsoft.Windows.Security.PlatformCryptoProvider.KspTransaction,250
Microsoft.Windows.Security.PlatformCryptoProvider.OpenKeyFailure,31
Microsoft.Windows.Security.PlatformCryptoProvider.PCPStatusUpdate,22
Microsoft.Windows.Security.PlatformCryptoProvider.SetAlternateKeyStorageLocationProperty,14
Microsoft.Windows.Security.PlatformCryptoProviderAggregrate.KspTransactionAggregate,380
Microsoft.Windows.Security.Schannel.TlsHandshakeInfoClientAggregated,5151
Microsoft.Windows.Security.Schannel.TlsHandshakeInfoServerCipherSuiteAggregated,26
Microsoft.Windows.Security.Shutinit.InitiateShutdownHelper,28
Microsoft.Windows.Security.TokenBinding.TBDeleteBinding,17
Microsoft.Windows.Security.TokenBroker.Aggregated.WebTokenRequestResultOperation_ActivityError,2
Microsoft.Windows.Security.TokenBroker.Aggregated.WebTokenRequestResultOperation_ActivityStop,3164
Microsoft.Windows.Security.TokenBroker.BI_TaskFinalEvent,97
Microsoft.Windows.Security.TokenBroker.CCoreFindAccountProviderOperationDoWorkProviderNotRegistered,67
Microsoft.Windows.Security.TokenBroker.TokenBrokerInternalRequestTokenAsync,4
Microsoft.Windows.Security.TokenBroker.TokenBrokerOperationActionInfo,2
Microsoft.Windows.Security.TokenBroker.TokenBrokerOperationActionStart,2
Microsoft.Windows.Security.TokenBroker.TokenBrokerOperationActionStop,2
Microsoft.Windows.Security.Vault.Cds.EnumerateItems,26
Microsoft.Windows.Security.Vault.Cds.OperationParams,13
Microsoft.Windows.Security.Vault.Credentials.RetrieveAllActivity,12
Microsoft.Windows.Security.Vault.WebAccount.SetPersistedEnumerableStateActivity,56
Microsoft.Windows.Security.WSC.DatastoreMigratedVersion,14
Microsoft.Windows.Security.WSC.EnableDefender,240
Microsoft.Windows.Security.WSC.GetCallerViaWdsp,87
Microsoft.Windows.Security.WSC.LoadProduct,15
Microsoft.Windows.Security.WSC.UpdateAntiVirus,229
Microsoft.Windows.Security.WSC.WscCbpRegister,41
Microsoft.Windows.Security.WSC.WscCbpUnregister,2
Microsoft.Windows.Security.Wininit.BeginShutdown,1
Microsoft.Windows.Security.Wininit.InternalInitiateShutdown,28
Microsoft.Windows.Security.Wininit.NotifyingServices,1
Microsoft.Windows.Security.Wininit.RecordShutdownReason,14
Microsoft.Windows.Security.Wininit.SendingUserLoggoffShutdownRequest,14
Microsoft.Windows.Security.Wininit.StartingUpdateService,1
Microsoft.Windows.Security.Winlogon.ArsoAuthResult,13
Microsoft.Windows.Security.Winlogon.AuthenticationActivityAccountType,4
Microsoft.Windows.Security.Winlogon.AuthenticationActivityLogonResult,18
Microsoft.Windows.Security.Winlogon.AuthenticationActivityStart,4
Microsoft.Windows.Security.Winlogon.AuthenticationActivityStop,4
Microsoft.Windows.Security.Winlogon.AutoLockComplete,13
Microsoft.Windows.Security.Winlogon.AutoLockSet,13
Microsoft.Windows.Security.Winlogon.CaptureInputDesktopForLockScreenResult,62
Microsoft.Windows.Security.Winlogon.DwmpCreateSessionProcess,32
Microsoft.Windows.Security.Winlogon.DwmpNotifyUserLogon,65
Microsoft.Windows.Security.Winlogon.DwmpTerminateSessionProcess,14
Microsoft.Windows.Security.Winlogon.Goodbye.IsAllowed,21
Microsoft.Windows.Security.Winlogon.InitiateLock,19
Microsoft.Windows.Security.Winlogon.LogoffTrigger,15
Microsoft.Windows.Security.Winlogon.LogonUIPowerButton,1
Microsoft.Windows.Security.Winlogon.MpNotifyStatus,17
Microsoft.Windows.Security.Winlogon.PwdExpiryWarningCleared,18
Microsoft.Windows.Security.Winlogon.PwdExpiryWarningNotShown,28
Microsoft.Windows.Security.Winlogon.RecordedLastLogOffEndTimePerfCounter,16
Microsoft.Windows.Security.Winlogon.ResilientSwitchDesktopWithFade,147
Microsoft.Windows.Security.Winlogon.ShellStartupWaitStopReason,32
Microsoft.Windows.Security.Winlogon.ShouldShutdownAfterUpdate,35
Microsoft.Windows.Security.Winlogon.ShowUserLockScreenOnShellReady,1
Microsoft.Windows.Security.Winlogon.SystemBootStop,18
Microsoft.Windows.Security.Winlogon.UMgrSetShellInformation,17
Microsoft.Windows.Security.Winlogon.UPMon.StartUserPresencePolling,37
Microsoft.Windows.Security.Winlogon.WinLogonActivityNotifyLogonSubscribersStart,33
Microsoft.Windows.Security.Winlogon.WinLogonActivityStart,37
Microsoft.Windows.Security.Winlogon.WinLogonActivityStop,37
Microsoft.Windows.Security.Winlogon.WluiDisplayLocked,6
Microsoft.Windows.Security.Winlogon.WluiDisplayLocked_WaitForDismiss,6
Microsoft.Windows.Security.Winlogon.WluiDisplayWelcome,18
Microsoft.Windows.Security.Winlogon.WluiDisplayWelcome_WaitForDismiss,17
Microsoft.Windows.Security.Winlogon.WluiGetShutdownResolverInfo,16
Microsoft.Windows.Security.Winlogon.WluiRequestCredentials,40
Microsoft.Windows.Security.Winlogon.WluiSecureDisplayLocked,13
Microsoft.Windows.Security.Winlogon.WluiSecureDisplayLocked_WaitForDismiss,13
Microsoft.Windows.Security.WinlogonNotify.SubscriberNotificationComplete,530
Microsoft.Windows.Security.WinlogonNotify.SubscriberNotificationStarted,528
Microsoft.Windows.Sentinels.CriticalPersistence_0,23
Microsoft.Windows.Sentinels.Normal_0,46
Microsoft.Windows.ServiceControlManager.LaunchingMedic,9
Microsoft.Windows.ServiceControlManager.LaunchingMedicMeasure,9
Microsoft.Windows.ServiceControlManager.MedicLauncherSucceeded,9
Microsoft.Windows.ServiceControlManager.MedicTimerArmed,9
Microsoft.Windows.ServiceControlManager.MedicTimerFired,9
Microsoft.Windows.ServiceControlManager.PreShutdownStart,1
Microsoft.Windows.ServiceControlManager.ServiceConfigChange,216
Microsoft.Windows.ServiceControlManager.ServiceFailed,1
Microsoft.Windows.ServiceControlManager.ServiceLargePreShutdownTimeout,2
Microsoft.Windows.ServiceControlManager.ServiceRecoveryAction,1
Microsoft.Windows.ServiceControlManager.UserServiceShutdownStop,16
Microsoft.Windows.Setup.OfflineProfileUtil.ActivityError,1
Microsoft.Windows.Setup.OfflineProfileUtil.CreateOfflineProfile,2
Microsoft.Windows.SetupApi.InstallHinfSection,6
Microsoft.Windows.SetupApi.SetupInstallFilesFromInfSection,62
Microsoft.Windows.SetupApi.SetupInstallFromInfSection,85
Microsoft.Windows.SharedStartModel.NotificationQueueManager.BadgeSentToUI,18
Microsoft.Windows.SharedStartModel.NotificationQueueManager.NewNotificationIsReadyToSendToUI,160
Microsoft.Windows.SharedStartModel.NotificationQueueManager.NotificationArrival,302
Microsoft.Windows.SharedStartModel.NotificationQueueManager.NotificationReady,334
Microsoft.Windows.SharedStartModel.NotificationQueueManager.NotificationSentToUI,113
Microsoft.Windows.Shell.AboveLockShellComponent.CLockScreenAppPositioner_MonitorAdded,5
Microsoft.Windows.Shell.AccountsControl.API.LaunchContractAppActivity,4
Microsoft.Windows.Shell.AccountsControl.API.ProviderDataActivity,4
Microsoft.Windows.Shell.AccountsControl.API.RequestSettingsActivity,4
Microsoft.Windows.Shell.AccountsControl.API.SettingsDataActivity,4
Microsoft.Windows.Shell.AccountsControl.API.Show,2
Microsoft.Windows.Shell.AccountsControl.API.ShowAddAccountAsync,2
Microsoft.Windows.Shell.AccountsControl.API.ShowUIEvent,2
Microsoft.Windows.Shell.AccountsControl.AccountTapped,1
Microsoft.Windows.Shell.AccountsControl.AccountsControlAppLaunched,2
Microsoft.Windows.Shell.AccountsControl.AccountsControlBrokerActivity,4
Microsoft.Windows.Shell.AccountsControl.AccountsControlHostLaunched,4
Microsoft.Windows.Shell.AccountsControl.ChooseAccountViewActivity,4
Microsoft.Windows.Shell.AccountsControl.ContinueClicked,2
Microsoft.Windows.Shell.AccountsControl.CreateFrame,2
Microsoft.Windows.Shell.AccountsControl.InvokedFromAppContainer,1
Microsoft.Windows.Shell.AccountsControl.OnLaunchedEvent,2
Microsoft.Windows.Shell.AccountsControl.PageConfig,2
Microsoft.Windows.Shell.AccountsControl.ProviderCommandDispatchActivity,2
Microsoft.Windows.Shell.AccountsControl.ProviderTapped,1
Microsoft.Windows.Shell.AccountsControl.TokenBrokerAccountCommandDispatchActivity,4
Microsoft.Windows.Shell.AccountsControl.TokenBrokerAccountsFiltered,2
Microsoft.Windows.Shell.ActionCenter.ActionCenter_Rendered,6
Microsoft.Windows.Shell.ActionCenter.ActionCenter_WindowVisibilityChanged,16
Microsoft.Windows.Shell.AppDefaults.PackageIteratorWrapper.SkippedPackage,1
Microsoft.Windows.Shell.Auth.CredUI.CredUIInProcessActivity,50
Microsoft.Windows.Shell.Auth.CredUI.CredUIPromptForWindowsCredentialsWorker,74
Microsoft.Windows.Shell.Auth.CredUI.CredUIThroughBrokerActivity,12
Microsoft.Windows.Shell.Autoplay.AutoplayHandlerPreDialogShownCounts,4
Microsoft.Windows.Shell.Autoplay.InvokeAutoplayHandler,8
Microsoft.Windows.Shell.BlueLightReduction.ActivityError,2
Microsoft.Windows.Shell.BlueLightReduction.AutoChange,15
Microsoft.Windows.Shell.BlueLightReduction.CapableMonitorsEnumerated,46
Microsoft.Windows.Shell.BlueLightReduction.DisplaySettingsChange,24
Microsoft.Windows.Shell.BlueLightReduction.EnumerateAllMonitors,76
Microsoft.Windows.Shell.BlueLightReduction.IdleStateFlagsChanged,47
Microsoft.Windows.Shell.BlueLightReduction.InitializeManager,64
Microsoft.Windows.Shell.BlueLightReduction.MonitorConnected,12
Microsoft.Windows.Shell.BlueLightReduction.RefreshColorTemperatureOnAllMonitors,12
Microsoft.Windows.Shell.BlueLightReduction.SchedulingCalculation,50
Microsoft.Windows.Shell.BlueLightReduction.SetColorTemperature,28
Microsoft.Windows.Shell.BlueLightReduction.SupportUpdatedInSettings,14
Microsoft.Windows.Shell.BlueLightReduction.UpdateBlueLightIsSupported,88
Microsoft.Windows.Shell.CentennialDefaultAssoc.MigrateToCentennialAsDefault,40
Microsoft.Windows.Shell.CloudExperienceHost.AppActivity,23
Microsoft.Windows.Shell.CloudExperienceHost.AppCheckpoint,5
Microsoft.Windows.Shell.CloudExperienceHost.AppEvent1,2
Microsoft.Windows.Shell.CloudExperienceHost.AppEvent2Version2,13
Microsoft.Windows.Shell.CloudExperienceHost.AppNonTaggedEvent1,29
Microsoft.Windows.Shell.CloudExperienceHost.AppNonTaggedEvent2Version2,86
Microsoft.Windows.Shell.CloudExperienceHost.CriticalAppEvent2,14
Microsoft.Windows.Shell.CloudExperienceHost.WebAppActivity,60
Microsoft.Windows.Shell.CloudExperienceHost.WebAppEvent1,24
Microsoft.Windows.Shell.CloudExperienceHost.WebAppEvent2,392
Microsoft.Windows.Shell.CloudExperienceHost.WebAppUserInteractionEvent2,3
Microsoft.Windows.Shell.CloudExperienceHostCore.CoreEvent2,2
Microsoft.Windows.Shell.CloudFiles.CloudFileOperationPromptDisplayed,20
Microsoft.Windows.Shell.CloudFilesAggregate.CFSFolder_GetStorageProviderCustomStates_Summary,39
Microsoft.Windows.Shell.CloudFilesAggregate.CFSFolder_GetStorageProviderState_Summary,84
Microsoft.Windows.Shell.CloudStore.Internal.CloudDataRestoreActivity,6
Microsoft.Windows.Shell.CloudStore.Internal.CollectionIsMissing,23
Microsoft.Windows.Shell.CloudStore.Internal.ItemIsMissing,649
Microsoft.Windows.Shell.ControlCenter.ControlCenterView_PlaceholdersRendered,6
Microsoft.Windows.Shell.ControlCenter.ControlCenterView_RenderedV1,6
Microsoft.Windows.Shell.ControlCenter.ControlCenterView_VisibilityChanged,22
Microsoft.Windows.Shell.ControlPanelBase.CategoryPageNavigation,1
Microsoft.Windows.Shell.CortanaSearch.ActivityError,86
Microsoft.Windows.Shell.CortanaSearch.ChromeViewModel_UxVisibility,353
Microsoft.Windows.Shell.CortanaSearch.ComponentFileExplorerSuggestions_Loaded,1
Microsoft.Windows.Shell.CortanaSearch.ComponentFileExplorerSuggestions_SessionComplete,1
Microsoft.Windows.Shell.CortanaSearch.ComponentFileExplorerSuggestions_StartUpInfo,1
Microsoft.Windows.Shell.CortanaSearch.ConstraintIndexManager_GetEntitiesJSONInMemoryAggregate,39
Microsoft.Windows.Shell.CortanaSearch.CortanaApp_BingLifetime_Stop,160
Microsoft.Windows.Shell.CortanaSearch.CortanaApp_EntryPoint,180
Microsoft.Windows.Shell.CortanaSearch.CortanaApp_Initialize,680
Microsoft.Windows.Shell.CortanaSearch.CortanaApp_LogMeasure,308
Microsoft.Windows.Shell.CortanaSearch.CortanaApp_OnResuming,322
Microsoft.Windows.Shell.CortanaSearch.CortanaApp_OnSuspending,340
Microsoft.Windows.Shell.CortanaSearch.CortanaRichSearchBox_CompositionMonitor,28
Microsoft.Windows.Shell.CortanaSearch.CortanaStartUpInfo,43
Microsoft.Windows.Shell.CortanaSearch.CortanaWindowViewModel_LaunchExperienceInternal,340
Microsoft.Windows.Shell.CortanaSearch.DEItemQueryResults_GetItemsAggregate,39
Microsoft.Windows.Shell.CortanaSearch.DelayedStateWeekly,197
Microsoft.Windows.Shell.CortanaSearch.DeviceSearch_QueryWindowsSearchIndexer,39
Microsoft.Windows.Shell.CortanaSearch.ProjectedCortanaApi_GetClipboardAvailableFormats,322
Microsoft.Windows.Shell.CortanaSearch.SearchBox_HandleSelectionChanged,142
Microsoft.Windows.Shell.CortanaSearch.SearchControl_Navigate,44
Microsoft.Windows.Shell.CortanaSearch.SearchViewModel_LoadQueryFormulation,36
Microsoft.Windows.Shell.CortanaSearch.Search_ItemLaunch,68
Microsoft.Windows.Shell.CortanaSearch.WebViewNavigationHelper_NavigationFailed,4
Microsoft.Windows.Shell.DataLayer.FallbackErrorAggregate,4
Microsoft.Windows.Shell.DataLayer.SetKnownFolderPath,98
Microsoft.Windows.Shell.DataStoreTransformers.AppResolverTransformer_HidSpartan,38
Microsoft.Windows.Shell.DefaultAssoc.CreateAssociatedProcess,714
Microsoft.Windows.Shell.DefaultAssoc.EnumeratingEdgeFileAssociation,44
Microsoft.Windows.Shell.DefaultAssoc.EnumeratingEdgeProtocolAssociation,57
Microsoft.Windows.Shell.DefaultAssoc.InvokeAssociatedProgramDetail,833
Microsoft.Windows.Shell.DefaultAssoc.ResetToRecommendedApp,8
Microsoft.Windows.Shell.DefaultAssoc.SkippedSpartanFileAssociation,25
Microsoft.Windows.Shell.DefaultAssoc.SkippedSpartanProtocolAssociation,19
Microsoft.Windows.Shell.DefaultLockApp.DesktopMediaControlsOverlay_DesktopMediaControlsOverlay_Activity,12
Microsoft.Windows.Shell.DefaultLockApp.InteractionsInfo,6
Microsoft.Windows.Shell.DefaultLockApp.LockImageProviderInfo,3
Microsoft.Windows.Shell.DefaultLockApp.MediaControlsOverlaySession,12
Microsoft.Windows.Shell.DefaultLockApp.MediaControlsOverlayViewModelBase_MediaControlsOverlayViewModelBase_Activity,12
Microsoft.Windows.Shell.DefaultLockApp.MediaControlsOverlayVisible,12
Microsoft.Windows.Shell.DefaultLockApp.Unlocking_RequestUnlock,12
Microsoft.Windows.Shell.Desktop.IconLayout.GridWorkspaceChange,21
Microsoft.Windows.Shell.Desktop.IconLayout.InitialIconPositioning,34
Microsoft.Windows.Shell.Desktop.IconLayout.WorkAreaChangeActivity,82
Microsoft.Windows.Shell.Desktop.LogonFramework.AllLogonTasks,35
Microsoft.Windows.Shell.Desktop.LogonFramework.LogonTask,67
Microsoft.Windows.Shell.Desktop.LogonFramework.StartLayoutInitMigration,34
Microsoft.Windows.Shell.Desktop.LogonFramework.SwitchingToCloudExperience,1
Microsoft.Windows.Shell.Desktop.SoftLandingAnaheimPromotion.SetTimerForAnaheimPostInstallPromotionSoftLandingTrigger,30
Microsoft.Windows.Shell.Desktop.ThemeHoldback.ThemeVersionValidated,369
Microsoft.Windows.Shell.Desktop.Themes.ActivityError,17
